2013-12-17 13:47:17,987 [26] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,223 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,277 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,379 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,379 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:22,380 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 25] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:47:23,597 [23] ERROR umbraco.BusinessLogic.Application - [Thread 28] Can't instantiate SQLHelper with connectionstring ""
System.ArgumentNullException: Value cannot be null.
Parameter name: connectionString
   at umbraco.DataLayer.DataLayerHelper.CreateSqlHelper(String connectionString, Boolean forceLegacyConnection) in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.datalayer\DataLayerHelper.cs:line 52
   at umbraco.BusinessLogic.Application.get_SqlHelper() in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.businesslogic\Application.cs:line 58
2013-12-17 13:47:23,610 [23] ERROR umbraco.BusinessLogic.Application - [Thread 28] Can't instantiate SQLHelper with connectionstring ""
System.ArgumentNullException: Value cannot be null.
Parameter name: connectionString
   at umbraco.DataLayer.DataLayerHelper.CreateSqlHelper(String connectionString, Boolean forceLegacyConnection) in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.datalayer\DataLayerHelper.cs:line 52
   at umbraco.BusinessLogic.Application.get_SqlHelper() in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.businesslogic\Application.cs:line 58
2013-12-17 13:48:13,766 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 18] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:48:24,755 [23] ERROR umbraco.BusinessLogic.Application - [Thread 16] Can't instantiate SQLHelper with connectionstring ""
System.ArgumentNullException: Value cannot be null.
Parameter name: connectionString
   at umbraco.DataLayer.DataLayerHelper.CreateSqlHelper(String connectionString, Boolean forceLegacyConnection) in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.datalayer\DataLayerHelper.cs:line 52
   at umbraco.BusinessLogic.Application.get_SqlHelper() in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.businesslogic\Application.cs:line 58
2013-12-17 13:48:26,609 [23] ERROR umbraco.BusinessLogic.Application - [Thread 16] Can't instantiate SQLHelper with connectionstring ""
System.ArgumentNullException: Value cannot be null.
Parameter name: connectionString
   at umbraco.DataLayer.DataLayerHelper.CreateSqlHelper(String connectionString, Boolean forceLegacyConnection) in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.datalayer\DataLayerHelper.cs:line 52
   at umbraco.BusinessLogic.Application.get_SqlHelper() in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.businesslogic\Application.cs:line 58
2013-12-17 13:48:37,560 [23] ERROR umbraco.BusinessLogic.Application - [Thread 16] Can't instantiate SQLHelper with connectionstring ""
System.ArgumentNullException: Value cannot be null.
Parameter name: connectionString
   at umbraco.DataLayer.DataLayerHelper.CreateSqlHelper(String connectionString, Boolean forceLegacyConnection) in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.datalayer\DataLayerHelper.cs:line 52
   at umbraco.BusinessLogic.Application.get_SqlHelper() in d:\Projects\Experiments\Projects\Umbraco7\Template\umbraco.businesslogic\Application.cs:line 58
2013-12-17 13:48:52,954 [23] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.1',''
2013-12-17 13:48:52,955 [23] WARN  Umbraco.Web.UmbracoModule - [Thread 16] Umbraco is not configured
